image_path,dataset,original_class,mapped_class,background,split,is_duplicate
data\raw\brri_rice_disease_pest\Healthy\HL_220.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_221.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_222.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_223.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_224.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_225.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_226.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_227.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_228.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_229.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_23.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_230.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_231.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_232.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_233.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_234.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_235.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_236.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_237.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_238.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_239.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_24.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_240.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_241.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_242.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_243.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_244.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_245.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_246.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_247.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_248.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_249.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_25.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_250.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_251.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_252.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_253.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_254.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_255.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_256.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_257.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_258.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_259.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_26.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_260.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_261.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_262.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_263.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_264.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_265.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_266.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_267.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_268.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_269.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_27.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_270.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_271.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_272.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_273.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_274.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_275.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_276.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_277.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_278.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_279.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_28.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_280.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_281.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_282.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_283.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_284.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_285.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_286.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_287.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_288.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_289.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_29.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_290.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_291.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_292.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_293.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_294.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_295.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_296.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_297.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_298.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_299.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_3.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_30.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_300.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_301.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_302.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_303.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_304.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_305.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_306.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_307.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_308.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_309.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_31.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_310.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_311.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_312.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_313.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_314.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_315.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_316.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_317.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_318.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_319.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_32.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_320.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_321.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_322.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_323.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_324.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_325.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_326.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_327.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_328.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_329.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_33.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_330.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_331.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_332.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_333.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_334.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_335.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_336.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_337.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_338.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_339.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_34.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_340.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_341.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_342.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_343.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_344.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_345.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_346.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_347.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_348.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_349.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_35.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_350.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_351.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_352.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_353.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_354.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_355.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_356.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_357.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_358.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_359.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_36.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_360.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_361.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_362.jpg,brri_rice_disease_pest,Healthy,healthy,,val,False
data\raw\brri_rice_disease_pest\Healthy\HL_363.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_364.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_365.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_366.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_367.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_368.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_369.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_37.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_370.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_371.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_372.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_373.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_374.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_375.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_376.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_377.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_378.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_379.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_38.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_380.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_381.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_382.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_383.jpg,brri_rice_disease_pest,Healthy,healthy,,test,False
data\raw\brri_rice_disease_pest\Healthy\HL_384.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_385.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_386.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_387.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_388.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_389.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_39.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_390.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
data\raw\brri_rice_disease_pest\Healthy\HL_391.jpg,brri_rice_disease_pest,Healthy,healthy,,train,False
